atoll,species,population
Ngcheangel,Phoebastria_nigripes,0.0
Ngulu,Phoebastria_nigripes,0.0
Niau,Phoebastria_nigripes,0.0
Nihiru,Phoebastria_nigripes,0.0
Nikumaroro,Phoebastria_nigripes,0.0
Nikunau,Phoebastria_nigripes,0.0
Ninigo,Phoebastria_nigripes,0.0
Niutao,Phoebastria_nigripes,0.0
Nomwin,Phoebastria_nigripes,0.0
Nonouti,Phoebastria_nigripes,0.0
North_Male,Phoebastria_nigripes,0.0
North_Nilandhe,Phoebastria_nigripes,0.0
Nuguria,Phoebastria_nigripes,0.0
Nui,Phoebastria_nigripes,0.0
Nukapu,Phoebastria_nigripes,0.0
Nukufetau,Phoebastria_nigripes,0.0
Nukulaelae,Phoebastria_nigripes,0.0
Nukumanu,Phoebastria_nigripes,0.0
Nukumbasanga,Phoebastria_nigripes,0.0
Nukunonu,Phoebastria_nigripes,0.0
Nukuoro,Phoebastria_nigripes,0.0
Nukutepipi,Phoebastria_nigripes,0.0
Numa_Miombilou,Phoebastria_nigripes,0.0
Nupani,Phoebastria_nigripes,0.0
Oeno,Phoebastria_nigripes,0.0
Olimarao,Phoebastria_nigripes,0.0
Onotoa,Phoebastria_nigripes,0.0
Ontong_Java,Phoebastria_nigripes,0.0
Oroluk,Phoebastria_nigripes,0.0
Orona,Phoebastria_nigripes,0.0
Pakin,Phoebastria_nigripes,0.0
Palmerston,Phoebastria_nigripes,0.0
Palmyra,Phoebastria_nigripes,0.0
Paraoa,Phoebastria_nigripes,0.0
Pearl_and_Hermes,Phoebastria_nigripes,12200.0
Peremul_Par,Phoebastria_nigripes,0.0
Peros_Banhos,Phoebastria_nigripes,0.0
Pinaki,Phoebastria_nigripes,0.0
Pingelap,Phoebastria_nigripes,0.0
Pinipel,Phoebastria_nigripes,0.0
Pukapuka,Phoebastria_nigripes,0.0
Puka-Puka,Phoebastria_nigripes,0.0
Pukarua,Phoebastria_nigripes,0.0
Pulap,Phoebastria_nigripes,0.0
Pulusuk,Phoebastria_nigripes,0.0
Puluwat,Phoebastria_nigripes,0.0
Qelelevu,Phoebastria_nigripes,0.0
Rakahanga,Phoebastria_nigripes,0.0
Rangiroa,Phoebastria_nigripes,0.0
Raraka,Phoebastria_nigripes,0.0
Raroia,Phoebastria_nigripes,0.0
Rasdhoo,Phoebastria_nigripes,0.0
Ravahere,Phoebastria_nigripes,0.0
Rawaki,Phoebastria_nigripes,0.0
Reao,Phoebastria_nigripes,0.0
Redlick,Phoebastria_nigripes,0.0
Reitoru,Phoebastria_nigripes,0.0
Rekareka,Phoebastria_nigripes,0.0
Rongelap,Phoebastria_nigripes,0.0
Rongerik,Phoebastria_nigripes,0.0
Rose,Phoebastria_nigripes,0.0
Rowa,Phoebastria_nigripes,0.0
Saloman,Phoebastria_nigripes,0.0
Sama,Phoebastria_nigripes,0.0
Samasuma,Phoebastria_nigripes,0.0
Sapwuahfik,Phoebastria_nigripes,0.0
Satawan,Phoebastria_nigripes,0.0
Scilly,Phoebastria_nigripes,0.0
Sorol,Phoebastria_nigripes,0.0
South_Maalhosmadulu,Phoebastria_nigripes,0.0
South_Nilandhe,Phoebastria_nigripes,0.0
St_Francois,Phoebastria_nigripes,0.0
St_Joseph,Phoebastria_nigripes,0.0
Starbuck,Phoebastria_nigripes,0.0
Suheli_Par,Phoebastria_nigripes,0.0
Surprise,Phoebastria_nigripes,0.0
Suwarrow,Phoebastria_nigripes,0.0
Swains,Phoebastria_nigripes,0.0
Tabiteuea,Phoebastria_nigripes,0.0
Tabuaeran,Phoebastria_nigripes,0.0
Taenga,Phoebastria_nigripes,0.0
Tahanea,Phoebastria_nigripes,0.0
Taiaro,Phoebastria_nigripes,0.0
Taka,Phoebastria_nigripes,0.0
Takapoto,Phoebastria_nigripes,0.0
Takaroa,Phoebastria_nigripes,0.0
Takume,Phoebastria_nigripes,0.0
Takuu,Phoebastria_nigripes,0.0
Tarawa,Phoebastria_nigripes,0.0
Tatakoto,Phoebastria_nigripes,0.0
Tauere,Phoebastria_nigripes,0.0
Tekokota,Phoebastria_nigripes,0.0
Temitangi,Phoebastria_nigripes,0.0
Temoe,Phoebastria_nigripes,0.0
Tenararo,Phoebastria_nigripes,0.0
Tenaruga,Phoebastria_nigripes,0.0
Tepoto,Phoebastria_nigripes,0.0
Teraina,Phoebastria_nigripes,0.0
Tetiaroa,Phoebastria_nigripes,0.0
Thiladhunmathi,Phoebastria_nigripes,0.0
Tikehau,Phoebastria_nigripes,0.0
Toau,Phoebastria_nigripes,0.0
Tongareva,Phoebastria_nigripes,0.0
Tuanake,Phoebastria_nigripes,0.0
Tubbataha,Phoebastria_nigripes,0.0
Tupai,Phoebastria_nigripes,0.0
Tureia,Phoebastria_nigripes,0.0
Ujae,Phoebastria_nigripes,0.0
Ujelang,Phoebastria_nigripes,0.0
Ulithi,Phoebastria_nigripes,0.0
Utirik,Phoebastria_nigripes,0.0
Vahanga,Phoebastria_nigripes,0.0
Vahitahi,Phoebastria_nigripes,0.0
Vairaatea,Phoebastria_nigripes,0.0
Vaitupu,Phoebastria_nigripes,0.0
Vanavana,Phoebastria_nigripes,0.0
Vattaru,Phoebastria_nigripes,0.0
Wailagilala,Phoebastria_nigripes,0.0
Wake,Phoebastria_nigripes,2.0
West_Fayu,Phoebastria_nigripes,0.0
Woleai,Phoebastria_nigripes,0.0
Wotho,Phoebastria_nigripes,0.0
Wotje,Phoebastria_nigripes,0.0
Abaiang,Hydrobates_tristrami,0.0
Abariringa,Hydrobates_tristrami,0.0
Abemama,Hydrobates_tristrami,0.0
Addu,Hydrobates_tristrami,0.0
Ahe,Hydrobates_tristrami,0.0
Ahunui,Hydrobates_tristrami,0.0
Ailinginae,Hydrobates_tristrami,0.0
Ailinglaplap,Hydrobates_tristrami,0.0
Ailuk,Hydrobates_tristrami,0.0
Aldabra,Hydrobates_tristrami,0.0
Alphonse,Hydrobates_tristrami,0.0
Amanu,Hydrobates_tristrami,0.0
Anaa,Hydrobates_tristrami,0.0
Analtin,Hydrobates_tristrami,0.0
Ant,Hydrobates_tristrami,0.0
Anuanuraro,Hydrobates_tristrami,0.0
Anuanurunga,Hydrobates_tristrami,0.0
Apataki,Hydrobates_tristrami,0.0
Aranuka,Hydrobates_tristrami,0.0
Aratika,Hydrobates_tristrami,0.0
Ari,Hydrobates_tristrami,0.0
Arno,Hydrobates_tristrami,0.0
Arutua,Hydrobates_tristrami,0.0
Astove,Hydrobates_tristrami,0.0
Atafu,Hydrobates_tristrami,0.0
Aur,Hydrobates_tristrami,0.0
Awin,Hydrobates_tristrami,0.0
Bangaram,Hydrobates_tristrami,0.0
Beautemps-Beaupre,Hydrobates_tristrami,0.0
Bellona,Hydrobates_tristrami,0.0
Beru,Hydrobates_tristrami,0.0
Bikar,Hydrobates_tristrami,0.0
Bikini,Hydrobates_tristrami,0.0
Birnie,Hydrobates_tristrami,0.0
Bitra_Par,Hydrobates_tristrami,0.0
Bokaak,Hydrobates_tristrami,0.0
Bramble_Haven,Hydrobates_tristrami,0.0
Budibudi,Hydrobates_tristrami,0.0
Butaritari,Hydrobates_tristrami,0.0
Byramgore,Hydrobates_tristrami,0.0
Caroline,Hydrobates_tristrami,0.0
Cherbaniani,Hydrobates_tristrami,0.0
Chesterfield,Hydrobates_tristrami,0.0
Chetlat,Hydrobates_tristrami,0.0
Clipperton,Hydrobates_tristrami,0.0
Cocos,Hydrobates_tristrami,0.0
Conflict,Hydrobates_tristrami,0.0
Cosmoledo,Hydrobates_tristrami,0.0
Diego_Garcia,Hydrobates_tristrami,0.0
Ducie,Hydrobates_tristrami,0.0
Eauripik,Hydrobates_tristrami,0.0
Ebon,Hydrobates_tristrami,0.0
Egmont,Hydrobates_tristrami,0.0
Egum,Hydrobates_tristrami,0.0
Elato,Hydrobates_tristrami,0.0
Enderbury,Hydrobates_tristrami,0.0
Eniwetok,Hydrobates_tristrami,0.0
Erikub,Hydrobates_tristrami,0.0
Etal,Hydrobates_tristrami,0.0
Europa,Hydrobates_tristrami,0.0
Faadhippolhu,Hydrobates_tristrami,0.0
Faaite,Hydrobates_tristrami,0.0
Fakahina,Hydrobates_tristrami,0.0
Fakaofo,Hydrobates_tristrami,0.0
Fakarava,Hydrobates_tristrami,0.0
Fangatau,Hydrobates_tristrami,0.0
Fangataufa,Hydrobates_tristrami,0.0
Faraulep,Hydrobates_tristrami,0.0
Farquhar,Hydrobates_tristrami,0.0
Felidhu,Hydrobates_tristrami,0.0
French_Frigate_Shoals,Hydrobates_tristrami,500.0
Funafuti,Hydrobates_tristrami,0.0
Gaafaru,Hydrobates_tristrami,0.0
Glorioso,Hydrobates_tristrami,0.0
Great_Chagos_Bank,Hydrobates_tristrami,0.0
Haddhunmathi,Hydrobates_tristrami,0.0
Hao,Hydrobates_tristrami,0.0
Haraiki,Hydrobates_tristrami,0.0
Helen,Hydrobates_tristrami,0.0
Hereheretui,Hydrobates_tristrami,0.0
Hikueru,Hydrobates_tristrami,0.0
Hiti,Hydrobates_tristrami,0.0
Huon,Hydrobates_tristrami,0.0
Huvadhu,Hydrobates_tristrami,0.0
Ifalik,Hydrobates_tristrami,0.0
Ihavandhippolu,Hydrobates_tristrami,0.0
Jaluit,Hydrobates_tristrami,0.0
Jemo,Hydrobates_tristrami,0.0
Johnston,Hydrobates_tristrami,0.0
Kademat,Hydrobates_tristrami,0.0
Kalpeni,Hydrobates_tristrami,0.0
Kapingamarangi,Hydrobates_tristrami,0.0
Katiu,Hydrobates_tristrami,0.0
Kauehi,Hydrobates_tristrami,0.0
Kaukura,Hydrobates_tristrami,0.0
Kavaratti,Hydrobates_tristrami,0.0
Kilinailau,Hydrobates_tristrami,0.0
Kiltan,Hydrobates_tristrami,0.0
Kiritimati,Hydrobates_tristrami,0.0
Kolhumadulu,Hydrobates_tristrami,0.0
Kuop,Hydrobates_tristrami,0.0
Kure,Hydrobates_tristrami,80.0
Kuria,Hydrobates_tristrami,0.0
Kwajalein,Hydrobates_tristrami,0.0
Lae,Hydrobates_tristrami,0.0
Lamotrek,Hydrobates_tristrami,0.0
Laualau,Hydrobates_tristrami,0.0
Laysan,Hydrobates_tristrami,4000.0
Lib,Hydrobates_tristrami,0.0
Likiep,Hydrobates_tristrami,0.0
Liot,Hydrobates_tristrami,0.0
Lisianski,Hydrobates_tristrami,0.0
Long_Reef,Hydrobates_tristrami,0.0
Losap,Hydrobates_tristrami,0.0
Lukunor,Hydrobates_tristrami,0.0
Maalhosmadulu,Hydrobates_tristrami,0.0
Maiana,Hydrobates_tristrami,0.0
Majuro,Hydrobates_tristrami,0.0
Makemo,Hydrobates_tristrami,0.0
Makunudhoo,Hydrobates_tristrami,0.0
Malden,Hydrobates_tristrami,0.0
Maloelap,Hydrobates_tristrami,0.0
Malum,Hydrobates_tristrami,0.0
Manihi,Hydrobates_tristrami,0.0
Manihiki,Hydrobates_tristrami,0.0
Manra,Hydrobates_tristrami,0.0
Manuae,Hydrobates_tristrami,0.0
Manuhangi,Hydrobates_tristrami,0.0
Marakei,Hydrobates_tristrami,0.0
Maria,Hydrobates_tristrami,0.0
Maria_Est,Hydrobates_tristrami,0.0
Marokau,Hydrobates_tristrami,0.0
Marutea_Nord,Hydrobates_tristrami,0.0
Marutea_Sud,Hydrobates_tristrami,0.0
Mataiva,Hydrobates_tristrami,0.0
Matureivavao,Hydrobates_tristrami,0.0
Maupihaa,Hydrobates_tristrami,0.0
McKean,Hydrobates_tristrami,0.0
Midway,Hydrobates_tristrami,100.0
Miladhunmadulu,Hydrobates_tristrami,0.0
Mili,Hydrobates_tristrami,0.0
Minicoy,Hydrobates_tristrami,0.0
Mokil,Hydrobates_tristrami,0.0
Morane,Hydrobates_tristrami,0.0
Moruroa,Hydrobates_tristrami,0.0
Motu_One,Hydrobates_tristrami,0.0
Motutunga,Hydrobates_tristrami,0.0
Mulaku,Hydrobates_tristrami,0.0
Murilo,Hydrobates_tristrami,0.0
Namoluk,Hydrobates_tristrami,0.0
Namonuito,Hydrobates_tristrami,0.0
Namorik,Hydrobates_tristrami,0.0
Namu,Hydrobates_tristrami,0.0
Nanumanga,Hydrobates_tristrami,0.0
Nanumea,Hydrobates_tristrami,0.0
Napuka,Hydrobates_tristrami,0.0
Nengonengo,Hydrobates_tristrami,0.0
Ngcheangel,Hydrobates_tristrami,0.0
Ngulu,Hydrobates_tristrami,0.0
Niau,Hydrobates_tristrami,0.0
Nihiru,Hydrobates_tristrami,0.0
Nikumaroro,Hydrobates_tristrami,0.0
Nikunau,Hydrobates_tristrami,0.0
Ninigo,Hydrobates_tristrami,0.0
Niutao,Hydrobates_tristrami,0.0
Nomwin,Hydrobates_tristrami,0.0
Nonouti,Hydrobates_tristrami,0.0
North_Male,Hydrobates_tristrami,0.0
North_Nilandhe,Hydrobates_tristrami,0.0
Nuguria,Hydrobates_tristrami,0.0
Nui,Hydrobates_tristrami,0.0
Nukapu,Hydrobates_tristrami,0.0
Nukufetau,Hydrobates_tristrami,0.0
Nukulaelae,Hydrobates_tristrami,0.0
Nukumanu,Hydrobates_tristrami,0.0
Nukumbasanga,Hydrobates_tristrami,0.0
Nukunonu,Hydrobates_tristrami,0.0
Nukuoro,Hydrobates_tristrami,0.0
Nukutepipi,Hydrobates_tristrami,0.0
Numa_Miombilou,Hydrobates_tristrami,0.0
Nupani,Hydrobates_tristrami,0.0
Oeno,Hydrobates_tristrami,0.0
Olimarao,Hydrobates_tristrami,0.0
Onotoa,Hydrobates_tristrami,0.0
Ontong_Java,Hydrobates_tristrami,0.0
Oroluk,Hydrobates_tristrami,0.0
Orona,Hydrobates_tristrami,0.0
Pakin,Hydrobates_tristrami,0.0
Palmerston,Hydrobates_tristrami,0.0
Palmyra,Hydrobates_tristrami,0.0
Paraoa,Hydrobates_tristrami,0.0
Pearl_and_Hermes,Hydrobates_tristrami,1000.0
Peremul_Par,Hydrobates_tristrami,0.0
Peros_Banhos,Hydrobates_tristrami,0.0
Pinaki,Hydrobates_tristrami,0.0
Pingelap,Hydrobates_tristrami,0.0
Pinipel,Hydrobates_tristrami,0.0
Pukapuka,Hydrobates_tristrami,0.0
Puka-Puka,Hydrobates_tristrami,0.0
Pukarua,Hydrobates_tristrami,0.0
Pulap,Hydrobates_tristrami,0.0
Pulusuk,Hydrobates_tristrami,0.0
Puluwat,Hydrobates_tristrami,0.0
Qelelevu,Hydrobates_tristrami,0.0
Rakahanga,Hydrobates_tristrami,0.0
Rangiroa,Hydrobates_tristrami,0.0
Raraka,Hydrobates_tristrami,0.0
Raroia,Hydrobates_tristrami,0.0
Rasdhoo,Hydrobates_tristrami,0.0
Ravahere,Hydrobates_tristrami,0.0
Rawaki,Hydrobates_tristrami,0.0
Reao,Hydrobates_tristrami,0.0
Redlick,Hydrobates_tristrami,0.0
Reitoru,Hydrobates_tristrami,0.0
Rekareka,Hydrobates_tristrami,0.0
Rongelap,Hydrobates_tristrami,0.0
Rongerik,Hydrobates_tristrami,0.0
Rose,Hydrobates_tristrami,0.0
Rowa,Hydrobates_tristrami,0.0
Saloman,Hydrobates_tristrami,0.0
Sama,Hydrobates_tristrami,0.0
Samasuma,Hydrobates_tristrami,0.0
Sapwuahfik,Hydrobates_tristrami,0.0
Satawan,Hydrobates_tristrami,0.0
Scilly,Hydrobates_tristrami,0.0
Sorol,Hydrobates_tristrami,0.0
South_Maalhosmadulu,Hydrobates_tristrami,0.0
South_Nilandhe,Hydrobates_tristrami,0.0
St_Francois,Hydrobates_tristrami,0.0
St_Joseph,Hydrobates_tristrami,0.0
Starbuck,Hydrobates_tristrami,0.0
Suheli_Par,Hydrobates_tristrami,0.0
Surprise,Hydrobates_tristrami,0.0
Suwarrow,Hydrobates_tristrami,0.0
Swains,Hydrobates_tristrami,0.0
Tabiteuea,Hydrobates_tristrami,0.0
Tabuaeran,Hydrobates_tristrami,0.0
Taenga,Hydrobates_tristrami,0.0
Tahanea,Hydrobates_tristrami,0.0
Taiaro,Hydrobates_tristrami,0.0
Taka,Hydrobates_tristrami,0.0
Takapoto,Hydrobates_tristrami,0.0
Takaroa,Hydrobates_tristrami,0.0
Takume,Hydrobates_tristrami,0.0
Takuu,Hydrobates_tristrami,0.0
Tarawa,Hydrobates_tristrami,0.0
Tatakoto,Hydrobates_tristrami,0.0
Tauere,Hydrobates_tristrami,0.0
Tekokota,Hydrobates_tristrami,0.0
Temitangi,Hydrobates_tristrami,0.0
Temoe,Hydrobates_tristrami,0.0
Tenararo,Hydrobates_tristrami,0.0
Tenaruga,Hydrobates_tristrami,0.0
Tepoto,Hydrobates_tristrami,0.0
Teraina,Hydrobates_tristrami,0.0
Tetiaroa,Hydrobates_tristrami,0.0
Thiladhunmathi,Hydrobates_tristrami,0.0
Tikehau,Hydrobates_tristrami,0.0
Toau,Hydrobates_tristrami,0.0
Tongareva,Hydrobates_tristrami,0.0
Tuanake,Hydrobates_tristrami,0.0
Tubbataha,Hydrobates_tristrami,0.0
Tupai,Hydrobates_tristrami,0.0
Tureia,Hydrobates_tristrami,0.0
Ujae,Hydrobates_tristrami,0.0
Ujelang,Hydrobates_tristrami,0.0
Ulithi,Hydrobates_tristrami,0.0
Utirik,Hydrobates_tristrami,0.0
Vahanga,Hydrobates_tristrami,0.0
Vahitahi,Hydrobates_tristrami,0.0
Vairaatea,Hydrobates_tristrami,0.0
Vaitupu,Hydrobates_tristrami,0.0
Vanavana,Hydrobates_tristrami,0.0
Vattaru,Hydrobates_tristrami,0.0
Wailagilala,Hydrobates_tristrami,0.0
Wake,Hydrobates_tristrami,0.0
West_Fayu,Hydrobates_tristrami,0.0
Woleai,Hydrobates_tristrami,0.0
Wotho,Hydrobates_tristrami,0.0
Wotje,Hydrobates_tristrami,0.0
Abaiang,Pterodroma_hypoleuca,0.0
Abariringa,Pterodroma_hypoleuca,0.0
Abemama,Pterodroma_hypoleuca,0.0
Addu,Pterodroma_hypoleuca,0.0
Ahe,Pterodroma_hypoleuca,0.0
Ahunui,Pterodroma_hypoleuca,0.0
Ailinginae,Pterodroma_hypoleuca,0.0
Ailinglaplap,Pterodroma_hypoleuca,0.0
Ailuk,Pterodroma_hypoleuca,0.0
Aldabra,Pterodroma_hypoleuca,0.0
Alphonse,Pterodroma_hypoleuca,0.0
Amanu,Pterodroma_hypoleuca,0.0
Anaa,Pterodroma_hypoleuca,0.0
Analtin,Pterodroma_hypoleuca,0.0
Ant,Pterodroma_hypoleuca,0.0
Anuanuraro,Pterodroma_hypoleuca,0.0
Anuanurunga,Pterodroma_hypoleuca,0.0
Apataki,Pterodroma_hypoleuca,0.0
Aranuka,Pterodroma_hypoleuca,0.0
Aratika,Pterodroma_hypoleuca,0.0
Ari,Pterodroma_hypoleuca,0.0
Arno,Pterodroma_hypoleuca,0.0
Arutua,Pterodroma_hypoleuca,0.0
Astove,Pterodroma_hypoleuca,0.0
Atafu,Pterodroma_hypoleuca,0.0
Aur,Pterodroma_hypoleuca,0.0
Awin,Pterodroma_hypoleuca,0.0
Bangaram,Pterodroma_hypoleuca,0.0
Beautemps-Beaupre,Pterodroma_hypoleuca,0.0
Bellona,Pterodroma_hypoleuca,0.0
Beru,Pterodroma_hypoleuca,0.0
Bikar,Pterodroma_hypoleuca,0.0
Bikini,Pterodroma_hypoleuca,0.0
Birnie,Pterodroma_hypoleuca,0.0
Bitra_Par,Pterodroma_hypoleuca,0.0
Bokaak,Pterodroma_hypoleuca,0.0
Bramble_Haven,Pterodroma_hypoleuca,0.0
Budibudi,Pterodroma_hypoleuca,0.0
Butaritari,Pterodroma_hypoleuca,0.0
Byramgore,Pterodroma_hypoleuca,0.0
Caroline,Pterodroma_hypoleuca,0.0
Cherbaniani,Pterodroma_hypoleuca,0.0
Chesterfield,Pterodroma_hypoleuca,0.0
Chetlat,Pterodroma_hypoleuca,0.0
Clipperton,Pterodroma_hypoleuca,0.0
Cocos,Pterodroma_hypoleuca,0.0
Conflict,Pterodroma_hypoleuca,0.0
Cosmoledo,Pterodroma_hypoleuca,0.0
Diego_Garcia,Pterodroma_hypoleuca,0.0
Ducie,Pterodroma_hypoleuca,0.0
Eauripik,Pterodroma_hypoleuca,0.0
Ebon,Pterodroma_hypoleuca,0.0
Egmont,Pterodroma_hypoleuca,0.0
Egum,Pterodroma_hypoleuca,0.0
Elato,Pterodroma_hypoleuca,0.0
Enderbury,Pterodroma_hypoleuca,0.0
Eniwetok,Pterodroma_hypoleuca,0.0
Erikub,Pterodroma_hypoleuca,0.0
Etal,Pterodroma_hypoleuca,0.0
Europa,Pterodroma_hypoleuca,0.0
Faadhippolhu,Pterodroma_hypoleuca,0.0
Faaite,Pterodroma_hypoleuca,0.0
Fakahina,Pterodroma_hypoleuca,0.0
Fakaofo,Pterodroma_hypoleuca,0.0
Fakarava,Pterodroma_hypoleuca,0.0
Fangatau,Pterodroma_hypoleuca,0.0
Fangataufa,Pterodroma_hypoleuca,0.0
Faraulep,Pterodroma_hypoleuca,0.0
Farquhar,Pterodroma_hypoleuca,0.0
Felidhu,Pterodroma_hypoleuca,0.0
French_Frigate_Shoals,Pterodroma_hypoleuca,750.0
Funafuti,Pterodroma_hypoleuca,0.0
Gaafaru,Pterodroma_hypoleuca,0.0
Glorioso,Pterodroma_hypoleuca,0.0
Great_Chagos_Bank,Pterodroma_hypoleuca,0.0
Haddhunmathi,Pterodroma_hypoleuca,0.0
Hao,Pterodroma_hypoleuca,0.0
Haraiki,Pterodroma_hypoleuca,0.0
Helen,Pterodroma_hypoleuca,0.0
Hereheretui,Pterodroma_hypoleuca,0.0
Hikueru,Pterodroma_hypoleuca,0.0
Hiti,Pterodroma_hypoleuca,0.0
Huon,Pterodroma_hypoleuca,0.0
Huvadhu,Pterodroma_hypoleuca,0.0
Ifalik,Pterodroma_hypoleuca,0.0
Ihavandhippolu,Pterodroma_hypoleuca,0.0
Jaluit,Pterodroma_hypoleuca,0.0
Jemo,Pterodroma_hypoleuca,0.0
Johnston,Pterodroma_hypoleuca,0.0
Kademat,Pterodroma_hypoleuca,0.0
Kalpeni,Pterodroma_hypoleuca,0.0
Kapingamarangi,Pterodroma_hypoleuca,0.0
Katiu,Pterodroma_hypoleuca,0.0
Kauehi,Pterodroma_hypoleuca,0.0
Kaukura,Pterodroma_hypoleuca,0.0
Kavaratti,Pterodroma_hypoleuca,0.0
Kilinailau,Pterodroma_hypoleuca,0.0
Kiltan,Pterodroma_hypoleuca,0.0
Kiritimati,Pterodroma_hypoleuca,0.0
Kolhumadulu,Pterodroma_hypoleuca,0.0
Kuop,Pterodroma_hypoleuca,0.0
Kure,Pterodroma_hypoleuca,1200.0
Kuria,Pterodroma_hypoleuca,0.0
Kwajalein,Pterodroma_hypoleuca,0.0
Lae,Pterodroma_hypoleuca,0.0
Lamotrek,Pterodroma_hypoleuca,0.0
Laualau,Pterodroma_hypoleuca,0.0
Laysan,Pterodroma_hypoleuca,140000.0
Lib,Pterodroma_hypoleuca,0.0
Likiep,Pterodroma_hypoleuca,0.0
Liot,Pterodroma_hypoleuca,0.0
Lisianski,Pterodroma_hypoleuca,400000.0
Long_Reef,Pterodroma_hypoleuca,0.0
Losap,Pterodroma_hypoleuca,0.0
Lukunor,Pterodroma_hypoleuca,0.0
Maalhosmadulu,Pterodroma_hypoleuca,0.0
Maiana,Pterodroma_hypoleuca,0.0
Majuro,Pterodroma_hypoleuca,0.0
Makemo,Pterodroma_hypoleuca,0.0
Makunudhoo,Pterodroma_hypoleuca,0.0
Malden,Pterodroma_hypoleuca,0.0
Maloelap,Pterodroma_hypoleuca,0.0
Malum,Pterodroma_hypoleuca,0.0
Manihi,Pterodroma_hypoleuca,0.0
Manihiki,Pterodroma_hypoleuca,0.0
Manra,Pterodroma_hypoleuca,0.0
Manuae,Pterodroma_hypoleuca,0.0
Manuhangi,Pterodroma_hypoleuca,0.0
Marakei,Pterodroma_hypoleuca,0.0
Maria,Pterodroma_hypoleuca,0.0
Maria_Est,Pterodroma_hypoleuca,0.0
Marokau,Pterodroma_hypoleuca,0.0
Marutea_Nord,Pterodroma_hypoleuca,0.0
Marutea_Sud,Pterodroma_hypoleuca,0.0
Mataiva,Pterodroma_hypoleuca,0.0
Matureivavao,Pterodroma_hypoleuca,0.0
Maupihaa,Pterodroma_hypoleuca,0.0
McKean,Pterodroma_hypoleuca,0.0
Midway,Pterodroma_hypoleuca,300000.0
Miladhunmadulu,Pterodroma_hypoleuca,0.0
Mili,Pterodroma_hypoleuca,0.0
Minicoy,Pterodroma_hypoleuca,0.0
Mokil,Pterodroma_hypoleuca,0.0
Morane,Pterodroma_hypoleuca,0.0
Moruroa,Pterodroma_hypoleuca,0.0
Motu_One,Pterodroma_hypoleuca,0.0
Motutunga,Pterodroma_hypoleuca,0.0
Mulaku,Pterodroma_hypoleuca,0.0
Murilo,Pterodroma_hypoleuca,0.0
Namoluk,Pterodroma_hypoleuca,0.0
Namonuito,Pterodroma_hypoleuca,0.0
Namorik,Pterodroma_hypoleuca,0.0
Namu,Pterodroma_hypoleuca,0.0
Nanumanga,Pterodroma_hypoleuca,0.0
Nanumea,Pterodroma_hypoleuca,0.0
Napuka,Pterodroma_hypoleuca,0.0
Nengonengo,Pterodroma_hypoleuca,0.0
Ngcheangel,Pterodroma_hypoleuca,0.0
Ngulu,Pterodroma_hypoleuca,0.0
Niau,Pterodroma_hypoleuca,0.0
Nihiru,Pterodroma_hypoleuca,0.0
Nikumaroro,Pterodroma_hypoleuca,0.0
Nikunau,Pterodroma_hypoleuca,0.0
Ninigo,Pterodroma_hypoleuca,0.0
Niutao,Pterodroma_hypoleuca,0.0
Nomwin,Pterodroma_hypoleuca,0.0
Nonouti,Pterodroma_hypoleuca,0.0
North_Male,Pterodroma_hypoleuca,0.0
North_Nilandhe,Pterodroma_hypoleuca,0.0
Nuguria,Pterodroma_hypoleuca,0.0
Nui,Pterodroma_hypoleuca,0.0
Nukapu,Pterodroma_hypoleuca,0.0
Nukufetau,Pterodroma_hypoleuca,0.0
Nukulaelae,Pterodroma_hypoleuca,0.0
Nukumanu,Pterodroma_hypoleuca,0.0
Nukumbasanga,Pterodroma_hypoleuca,0.0
Nukunonu,Pterodroma_hypoleuca,0.0
Nukuoro,Pterodroma_hypoleuca,0.0
Nukutepipi,Pterodroma_hypoleuca,0.0
Numa_Miombilou,Pterodroma_hypoleuca,0.0
Nupani,Pterodroma_hypoleuca,0.0
Oeno,Pterodroma_hypoleuca,0.0
Olimarao,Pterodroma_hypoleuca,0.0
Onotoa,Pterodroma_hypoleuca,0.0
Ontong_Java,Pterodroma_hypoleuca,0.0
Oroluk,Pterodroma_hypoleuca,0.0
Orona,Pterodroma_hypoleuca,0.0
Pakin,Pterodroma_hypoleuca,0.0
Palmerston,Pterodroma_hypoleuca,0.0
Palmyra,Pterodroma_hypoleuca,0.0
Paraoa,Pterodroma_hypoleuca,0.0
Pearl_and_Hermes,Pterodroma_hypoleuca,1000.0
Peremul_Par,Pterodroma_hypoleuca,0.0
Peros_Banhos,Pterodroma_hypoleuca,0.0
Pinaki,Pterodroma_hypoleuca,0.0
Pingelap,Pterodroma_hypoleuca,0.0
Pinipel,Pterodroma_hypoleuca,0.0
Pukapuka,Pterodroma_hypoleuca,0.0
Puka-Puka,Pterodroma_hypoleuca,0.0
Pukarua,Pterodroma_hypoleuca,0.0
Pulap,Pterodroma_hypoleuca,0.0
Pulusuk,Pterodroma_hypoleuca,0.0
Puluwat,Pterodroma_hypoleuca,0.0
Qelelevu,Pterodroma_hypoleuca,0.0
Rakahanga,Pterodroma_hypoleuca,0.0
Rangiroa,Pterodroma_hypoleuca,0.0
Raraka,Pterodroma_hypoleuca,0.0
Raroia,Pterodroma_hypoleuca,0.0
Rasdhoo,Pterodroma_hypoleuca,0.0
Ravahere,Pterodroma_hypoleuca,0.0
